Sucursal,Equipo,Fecha,Temperatura C°,Observaciones,Responsable,email
Esc. Militar,EM003,19-08-2025 12:15:00,14.6,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,19-08-2025 17:16:00,14.5,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,19-08-2025 19:16:00,14.2,,Nelson,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,20-08-2025 19:16:00,11.8,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,21-08-2025 19:18:08,11.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,21-08-2025 19:19:21,13.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,21-08-2025 19:20:20,6.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,21-08-2025 19:21:59,10.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,21-08-2025 19:27:36,2,,Alejandra,huente.escuelamilitar@gmail.com
MUT,MUT001,21-08-2025 20:10:41,0.7,,Paula,huente.mut@gmail.com
MUT,MUT002,21-08-2025 20:11:08,0.3,,Paula,huente.mut@gmail.com
MUT,MUT003,21-08-2025 20:11:21,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,21-08-2025 20:11:33,10.5,,Paula,huente.mut@gmail.com
Costanera,COS002,21-08-2025 21:00:42,0.8,,Florencia,huentecostanera@gmail.com
Costanera,COS001,21-08-2025 21:02:49,8.7,,Florencia,huentecostanera@gmail.com
Costanera,COS003,21-08-2025 21:03:27,-21.8,,Florencia,huentecostanera@gmail.com
Costanera,COS004,21-08-2025 21:04:56,4.7,,Florencia,huentecostanera@gmail.com
Plaza Egaña,EGA001,21-08-2025 21:17:30,0.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,21-08-2025 21:17:43,6.4,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,21-08-2025 21:18:00,10.5,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,21-08-2025 21:18:10,1.1,,Luis,huente.plazaegana@gmail.com
MUT,MUT001,22-08-2025 11:09:16,0.8,,Paula,huente.mut@gmail.com
MUT,MUT002,22-08-2025 11:10:12,0.6,,Paula,huente.mut@gmail.com
MUT,MUT003,22-08-2025 11:10:20,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,22-08-2025 11:10:30,10.8,,Paula,huente.mut@gmail.com
Esc. Militar,EM001,22-08-2025 12:15:29,5.6,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,22-08-2025 12:18:07,11.9,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,22-08-2025 12:18:21,9.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,22-08-2025 12:22:52,8.3,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,22-08-2025 12:26:30,4.1,,Alejandra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,22-08-2025 12:46:19,0.9,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,22-08-2025 12:46:32,5.4,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,22-08-2025 12:46:48,10.4,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,22-08-2025 12:47:03,2.4,,David,huente.plazaegana@gmail.com
Esc. Militar,EM004,01-08-2025 19:00:00,14.2,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,02-08-2025 12:00:00,6.8,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,02-08-2025 17:00:00,6.4,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,02-08-2025 19:00:00,6.8,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,03-08-2025 17:00:00,6.9,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,10-08-2025 17:00:00,6.5,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,17-08-2025 12:00:00,9.6,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,18-08-2025 19:00:00,9.6,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,19-08-2025 12:00:00,9.4,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,19-08-2025 17:05:00,9.8,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,19-08-2025 19:00:00,9.4,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,20-08-2025 19:00:00,9.2,,Alejandra,huente.escuelamilitar@gmail.com
Costanera,COS001,22-08-2025 14:07:22,7.8,,Nino,huentecostanera@gmail.com
Costanera,COS002,22-08-2025 11:07:00,3.1,,Nino,huentecostanera@gmail.com
Costanera,COS001,22-08-2025 11:08:00,8.5,,Nino,huentecostanera@gmail.com
Costanera,COS003,22-08-2025 12:08:00,-22.8,,Nino,huentecostanera@gmail.com
Costanera,COS004,22-08-2025 11:09:00,3.1,,Nino,huentecostanera@gmail.com
Costanera,COS002,22-08-2025 14:09:00,2.8,,Nino,huentecostanera@gmail.com
Costanera,COS003,22-08-2025 14:10:00,-23,,Nino,huentecostanera@gmail.com
Costanera,COS004,22-08-2025 14:10:23,4,,Nino,huentecostanera@gmail.com
MUT,MUT001,22-08-2025 16:23:14,0.9,,Paula,huente.mut@gmail.com
MUT,MUT002,22-08-2025 16:23:38,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,22-08-2025 16:23:51,0.4,,Paula,huente.mut@gmail.com
MUT,MUT004,22-08-2025 16:24:01,12.1,,Paula,huente.mut@gmail.com
Esc. Militar,EM001,22-08-2025 16:58:56,5.9,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,22-08-2025 17:00:19,10.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,22-08-2025 16:27:00,11.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,22-08-2025 17:29:20,10.3,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,22-08-2025 16:30:00,1.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,22-08-2025 19:00:00,5.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,22-08-2025 18:32:23,10.5,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,22-08-2025 19:03:00,10.2,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,22-08-2025 19:05:00,6.4,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,22-08-2025 19:12:00,0.1,,Alejandra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,01-08-2025 19:00:00,8.5,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,02-08-2025 12:00:00,8.4,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,02-08-2025 17:00:00,8.1,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,02-08-2025 19:00:00,8.3,,Nicole,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,03-08-2025 17:00:00,4.5,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,03-08-2025 19:00:00,4.8,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,10-08-2025 19:00:00,2.5,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,18-08-2025 19:00:00,4.1,,Florencia,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,19-08-2025 12:00:00,4.3,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,19-08-2025 16:53:00,4.8,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,19-08-2025 19:00:00,4.3,,Ninoska,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,20-08-2025 19:01:00,7.2,,Alejandra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,22-08-2025 17:12:00,0.4,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,22-08-2025 17:13:00,4.9,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,22-08-2025 17:15:00,7.6,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,22-08-2025 17:18:00,2.1,,David,huente.plazaegana@gmail.com
MUT,MUT001,22-08-2025 20:15:01,0.7,,Paula,huente.mut@gmail.com
MUT,MUT002,22-08-2025 20:15:19,0.3,,Paula,huente.mut@gmail.com
MUT,MUT003,22-08-2025 20:15:29,0.3,,Paula,huente.mut@gmail.com
MUT,MUT004,22-08-2025 20:15:38,8.5,,Paula,huente.mut@gmail.com
Plaza Egaña,EGA001,22-08-2025 21:57:09,-1.2,,Luis,huente.plazaegana@gmail.com
Esc. Militar,EM005,23-08-2025 10:43:05,-3.1,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,23-08-2025 11:00:10,8.7,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,23-08-2025 11:01:26,0.02,,Nicole,huente.mut@gmail.com
MUT,MUT001,23-08-2025 11:01:38,10,,Nicole,huente.mut@gmail.com
MUT,MUT002,23-08-2025 11:01:55,0.5,,Nicole,huente.mut@gmail.com
MUT,MUT004,23-08-2025 11:02:23,13.02,,Nicole,huente.mut@gmail.com
Esc. Militar,EM003,23-08-2025 11:07:47,10.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,23-08-2025 11:23:06,2,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM002,23-08-2025 11:58:45,9.7,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS001,23-08-2025 12:15:56,9,,Matias,huentecostanera@gmail.com
Costanera,COS003,23-08-2025 12:16:15,-20.9,,Matias,huentecostanera@gmail.com
Costanera,COS004,23-08-2025 12:16:38,5.3,,Matias,huentecostanera@gmail.com
Costanera,COS002,23-08-2025 12:20:00,-0.2,,Matias,huentecostanera@gmail.com
Plaza Egaña,EGA002,22-08-2025 21:57:30,4.9,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,22-08-2025 21:57:49,9.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,22-08-2025 21:58:01,0.2,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,23-08-2025 12:47:11,0.3,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,23-08-2025 12:49:39,6.7,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,23-08-2025 12:50:37,6.5,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,23-08-2025 12:50:52,2.8,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM002,23-08-2025 16:57:54,11.9,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS002,23-08-2025 16:55:02,-1.1,,Matias,huentecostanera@gmail.com
Costanera,COS001,23-08-2025 16:55:28,6.2,,Matias,huentecostanera@gmail.com
Costanera,COS003,23-08-2025 17:00:09,-21.6,,Matias,huentecostanera@gmail.com
Costanera,COS004,23-08-2025 17:00:27,3.5,,Matias,huentecostanera@gmail.com
Esc. Militar,EM001,23-08-2025 17:11:30,4.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,23-08-2025 17:39:02,13.9,,Alnendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,23-08-2025 17:43:57,8,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,23-08-2025 17:53:01,2.4,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,23-08-2025 17:15:00,0.03,,Nicole,huente.mut@gmail.com
MUT,MUT001,23-08-2025 17:15:00,0.06,,Nicole,huente.mut@gmail.com
MUT,MUT002,23-08-2025 17:15:00,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT004,23-08-2025 17:36:00,12.04,,Nicole,huente.mut@gmail.com
Esc. Militar,EM002,23-08-2025 19:08:18,12.3,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,23-08-2025 19:17:11,4.6,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,23-08-2025 19:26:01,14.4,,Almendea,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,23-08-2025 19:33:45,8.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,23-08-2025 19:47:47,2.3,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,23-08-2025 20:33:16,0.04,,Nicole,huente.mut@gmail.com
MUT,MUT001,23-08-2025 20:33:30,0.06,,Nicole,huente.mut@gmail.com
MUT,MUT002,23-08-2025 20:33:44,0.03,,Nicole,huente.mut@gmail.com
MUT,MUT004,23-08-2025 20:33:57,13.01,,Nicole,huente.mut@gmail.com
Costanera,COS001,23-08-2025 20:57:46,-1.8,,Matias,huentecostanera@gmail.com
Costanera,COS001,23-08-2025 20:58:12,7.5,,Matias,huentecostanera@gmail.com
Costanera,COS003,23-08-2025 20:59:43,-22.6,,Matias,huentecostanera@gmail.com
Costanera,COS004,23-08-2025 20:59:58,4.9,,Matias,huentecostanera@gmail.com
Plaza Egaña,EGA001,23-08-2025 17:40:15,-2.9,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,23-08-2025 17:40:35,6.6,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,23-08-2025 17:41:01,9.8,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,23-08-2025 17:41:53,2.6,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,23-08-2025 21:14:43,-1.4,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,23-08-2025 21:15:03,6.4,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,23-08-2025 21:16:30,10.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,23-08-2025 21:21:10,2.8,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA001,24-08-2025 10:33:53,-1.8,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM002,24-08-2025 10:37:42,12,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA002,24-08-2025 10:41:20,6.5,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,24-08-2025 10:41:44,9.5,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM001,24-08-2025 10:44:30,5.3,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA004,24-08-2025 10:45:07,2.5,,Patricio,huente.plazaegana@gmail.com
MUT,MUT003,24-08-2025 11:03:46,0.04,,Nicole,huente.mut@gmail.com
MUT,MUT001,24-08-2025 11:04:04,0.09,,Nicole,huente.mut@gmail.com
MUT,MUT002,24-08-2025 11:04:19,0.05,,Nicole,huente.mut@gmail.com
MUT,MUT004,24-08-2025 11:04:33,9.09,,Nicole,huente.mut@gmail.com
Esc. Militar,EM003,24-08-2025 11:07:27,12.6,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM004,24-08-2025 11:12:46,3.5,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,24-08-2025 11:17:55,0.2,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS001,24-08-2025 12:09:04,8.8,,Matias,huentecostanera@gmail.com
Costanera,COS003,24-08-2025 12:09:16,-22.6,,Matias,huentecostanera@gmail.com
Costanera,COS004,24-08-2025 12:09:34,5.3,,Matias,huentecostanera@gmail.com
Costanera,COS002,24-08-2025 12:11:36,-0.8,,Matias,huentecostanera@gmail.com
Esc. Militar,EM005,24-08-2025 16:32:54,2.8,,Almendra,huente.escuelamilitar@gmail.com
Costanera,COS002,24-08-2025 16:59:43,-1.2,,Matias,huentecostanera@gmail.com
Costanera,COS001,24-08-2025 17:00:13,8.3,,Matias,huentecostanera@gmail.com
MUT,MUT004,24-08-2025 16:22:00,6.09,,Nicole,huente.mut@gmail.com
Costanera,COS004,24-08-2025 17:00:49,5.1,,Matias,huentecostanera@gmail.com
Esc. Militar,EM004,24-08-2025 17:07:37,8.8,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,24-08-2025 17:25:23,16,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,24-08-2025 17:30:54,8.3,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,24-08-2025 17:47:24,-2.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,24-08-2025 17:47:39,6.4,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,24-08-2025 17:48:01,10.6,,Patricio,huente.plazaegana@gmail.com
Esc. Militar,EM001,24-08-2025 17:49:54,12.7,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA004,24-08-2025 18:10:39,2.8,,Patricio,huente.plazaegana@gmail.com
MUT,MUT003,24-08-2025 16:20:00,0.07,,Nicole,huente.mut@gmail.com
MUT,MUT001,24-08-2025 16:21:00,0.06,,Nixole,huente.mut@gmail.com
MUT,MUT002,24-08-2025 16:22:00,0.03,,Nicolr,huente.mut@gmail.com
MUT,MUT004,24-08-2025 16:22:00,6.09,,Nicole,huente.mut@gmail.com
Esc. Militar,EM002,24-08-2025 19:05:23,9.7,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM001,24-08-2025 19:14:37,8,,Alnendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM003,24-08-2025 19:23:04,16.1,,Almendra,huente.escuelamilitar@gmail.com
MUT,MUT003,24-08-2025 19:23:32,0.05,,Nixole,huente.mut@gmail.com
MUT,MUT001,24-08-2025 19:23:51,10,,Nixole,huente.mut@gmail.com
MUT,MUT002,24-08-2025 19:24:10,0.03,,Nixole,huente.mut@gmail.com
MUT,MUT004,24-08-2025 19:24:18,7.02,,Nicole,huente.mut@gmail.com
Esc. Militar,EM004,24-08-2025 19:28:54,6.8,,Almendra,huente.escuelamilitar@gmail.com
Esc. Militar,EM005,24-08-2025 19:33:12,3.3,,Almendra,huente.escuelamilitar@gmail.com
Plaza Egaña,EGA001,24-08-2025 20:07:33,-2.2,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,24-08-2025 20:07:51,4.7,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,24-08-2025 20:08:21,13.4,,Patricio,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,24-08-2025 20:28:54,3,,Patricio,huente.plazaegana@gmail.com
Costanera,COS002,24-08-2025 20:59:29,0.7,,Matias,huentecostanera@gmail.com
Costanera,COS001,24-08-2025 20:59:39,8,,Matias,huentecostanera@gmail.com
Costanera,COS003,24-08-2025 20:59:54,-20.8,,Matias,huentecostanera@gmail.com
Costanera,COS004,24-08-2025 21:00:09,5.3,,Matias,huentecostanera@gmail.com
Costanera,COS002,25-08-2025 10:59:40,-4,,Florencia,huentecostanera@gmail.com
MUT,MUT001,25-08-2025 11:12:35,1,,Paula,huente.mut@gmail.com
Costanera,COS001,25-08-2025 11:00:13,10.1,,Florencia,huentecostanera@gmail.com
MUT,MUT002,25-08-2025 11:12:47,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,25-08-2025 11:13:01,0.1,,Paula,huente.mut@gmail.com
Costanera,COS003,25-08-2025 11:12:53,-22.8,,Florencia,huentecostanera@gmail.com
MUT,MUT004,25-08-2025 11:13:16,11.1,,Paula,huente.mut@gmail.com
Costanera,COS004,25-08-2025 11:17:56,3.7,,Florencia,huentecostanera@gmail.com
Plaza Egaña,EGA001,25-08-2025 12:22:00,0.4,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,25-08-2025 12:22:00,5.4,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,25-08-2025 12:22:00,8.6,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,25-08-2025 12:24:00,1.4,,David,huente.plazaegana@gmail.com
MUT,MUT001,25-08-2025 15:51:06,1,,Paula,huente.mut@gmail.com
MUT,MUT002,25-08-2025 15:51:15,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,25-08-2025 15:51:26,0,,Paula,huente.mut@gmail.com
MUT,MUT004,25-08-2025 15:51:38,12.6,,Paula,huente.mut@gmail.com
Plaza Egaña,EGA001,25-08-2025 17:17:17,0.3,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,25-08-2025 17:17:33,5.1,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,25-08-2025 17:17:45,10.5,,Luis,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,25-08-2025 17:18:05,1.3,,Luis,huente.plazaegana@gmail.com
Costanera,COS001,25-08-2025 17:53:36,9.2,,Jessica,huentecostanera@gmail.com
Costanera,COS002,25-08-2025 17:53:50,0.8,,Jessica,huentecostanera@gmail.com
Costanera,COS003,25-08-2025 17:54:05,-11.2,,Jessica,huentecostanera@gmail.com
Costanera,COS004,25-08-2025 17:55:13,5.5,,Jessica,huentecostanera@gmail.com
MUT,MUT001,25-08-2025 20:01:04,1,,Paula,huente.mut@gmail.com
MUT,MUT002,25-08-2025 20:01:16,0.4,,Paula,huente.mut@gmail.com
MUT,MUT003,25-08-2025 20:01:26,0.1,,Paula,huente.mut@gmail.com
MUT,MUT004,25-08-2025 20:01:36,11.7,,Paula,huente.mut@gmail.com
Costanera,COS003,25-08-2025 21:09:47,-14.2,,Emmanuel,huentecostanera@gmail.com
Costanera,COS004,25-08-2025 21:11:02,5.5,,Emmanuel,huentecostanera@gmail.com
Costanera,COS002,25-08-2025 21:13:09,-4.4,,Emmanuel,huentecostanera@gmail.com
Costanera,COS001,25-08-2025 21:13:52,8.1,,Emmanuel,huentecostanera@gmail.com
Plaza Egaña,EGA001,25-08-2025 21:15:26,0.2,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA002,25-08-2025 21:15:40,5.2,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA003,25-08-2025 21:15:53,10.8,,David,huente.plazaegana@gmail.com
Plaza Egaña,EGA004,25-08-2025 21:16:08,2.4,,David,huente.plazaegana@gmail.com
